tig00000001	180000	200000	tig00000001	240000	260000	6.091511
tig00000001	180000	200000	tig00000001	360000	380000	2.288217
tig00000001	180000	200000	tig00000286	1780000	1800000	2.163386
tig00000001	180000	200000	tig00000286	5740000	5760000	2.847154
tig00000001	180000	200000	tig00000641	1140000	1160000	1.239813
tig00000001	200000	220000	tig00000001	200000	220000	56.558602
tig00000001	200000	220000	tig00000001	220000	240000	10.263431
tig00000001	200000	220000	tig00000001	240000	260000	2.630616
tig00000001	200000	220000	tig00000001	280000	300000	2.189919
tig00000001	200000	220000	tig00000001	300000	320000	3.703885
tig00000001	200000	220000	tig00000641	720000	740000	0.813263
tig00000001	220000	240000	tig00000001	220000	240000	58.667427
tig00000001	220000	240000	tig00000001	240000	260000	4.296293
tig00000001	220000	240000	tig00000001	320000	340000	3.205883
tig00000001	220000	240000	tig00000001	340000	360000	2.055246
tig00000001	220000	240000	tig00000001	420000	440000	2.802801
tig00000001	220000	240000	tig00001493	380000	400000	1.731191
tig00000001	240000	260000	tig00000001	240000	260000	50.654328
tig00000001	240000	260000	tig00000001	260000	280000	4.988675
tig00000001	240000	260000	tig00000001	280000	300000	3.666818
tig00000001	240000	260000	tig00000001	300000	320000	3.100907
tig00000001	240000	260000	tig00000001	1380000	1400000	4.271844
tig00000001	240000	260000	tig00000077	1620000	1640000	0.033077
tig00000001	240000	260000	tig00000606	1100000	1120000	0.021646
tig00000001	240000	260000	tig00000606	1880000	1900000	0.04664
tig00000001	240000	260000	tig00001493	340000	360000	4.852653
tig00000001	260000	280000	tig00000001	260000	280000	56.50042
tig00000001	260000	280000	tig00000001	280000	300000	4.152942
tig00000001	260000	280000	tig00000001	300000	320000	7.024012
tig00000001	260000	280000	tig00000001	440000	460000	3.991437
tig00000001	260000	280000	tig00000699	2000000	2020000	0.028209
tig00000001	260000	280000	tig00001162	380000	400000	6.420019
tig00000001	280000	300000	tig00000001	280000	300000	54.94556
tig00000001	280000	300000	tig00000001	300000	320000	12.907123
tig00000001	280000	300000	tig00000001	320000	340000	2.736171
tig00000001	280000	300000	tig00000001	360000	380000	1.377405
tig00000001	280000	300000	tig00000286	880000	900000	0.60491
tig00000001	280000	300000	tig00001162	180000	200000	1.95018
tig00000001	300000	320000	tig00000001	300000	320000	39.294458
tig00000001	300000	320000	tig00000001	340000	360000	2.966803
